,0,1,2,3,4,5,6,7,8
0,0.00029373873,0.24652682,0.015353083,0.002872537,0.10221452,0.14933904,0.20442905,0.24788146,0.03108971
1,0.00046685815,0.24525203,0.24525203,0.007596046,0.0001732916,0.0027261374,0.004655701,0.0033739281,0.49050406
